9 of 10 units, , , , ,V4e121_00, , , ,V4e122_00, , , ,V4e122_01, , , ,V4e123_00, , , ,V4e123_01, , , ,MTe080_00, , , ,MTe080_01, , , ,MTe081_00, , , ,MTe081_02, , , 
trials,task,correct,color,motion,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample
1008,M,1,6.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.595999717712402,11.937000274658203,0.0020000000949949026,8.911999702453613,4.730000019073486,14.272000312805176,12.411999702453613,50.44200134277344,11.942000389099121,39.58000183105469,17.84600067138672,112.8270034790039,0.3319999873638153,33.529998779296875,2.628000020980835,0.6539999842643738,0.1889999955892563,19.961000442504883,0.09000000357627869,0.17499999701976776,8.859999656677246,88.19499969482422,30.208999633789062,2.49399995803833,NaN,NaN,NaN,NaN
1009,C,1,2.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.27000045776367,33.28200149536133,12.645999908447266,55.09299850463867,71.68699645996094,51.902000427246094,24.29199981689453,138.8509979248047,0.10899999737739563,2.250999927520752,0.019999999552965164,0.4490000009536743,0.06300000101327896,0.0,0.0,0.2840000092983246,4.568999767303467,8.331000328063965,16.325000762939453,0.27300000190734863,NaN,NaN,NaN,NaN
1010,C,0,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.6529998779296875,0.0,0.08299999684095383,47.520999908447266,12.128999710083008,0.0010000000474974513,2.3340001106262207,106.83499908447266,2.5190000534057617,12.545000076293945,9.178000450134277,59.86899948120117,2.38700008392334,11.189000129699707,0.12600000202655792,29.469999313354492,24.865999221801758,33.33300018310547,41.54600143432617,106.67500305175781,NaN,NaN,NaN,NaN
1011,M,1,2.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.718999862670898,0.0,25.680999755859375,53.93600082397461,28.988000869750977,0.07100000232458115,72.82499694824219,103.88600158691406,0.21199999749660492,35.755001068115234,0.004999999888241291,32.38600158691406,0.12600000202655792,18.861000061035156,0.0020000000949949026,13.663999557495117,3.174999952316284,36.13100051879883,4.479000091552734,57.827999114990234,NaN,NaN,NaN,NaN
1012,M,1,5.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.01099967956543,7.732999801635742,4.244999885559082,17.385000228881836,64.37300109863281,38.54800033569336,10.368000030517578,38.099998474121094,116.50299835205078,35.40800094604492,10.239999771118164,78.73799896240234,0.17100000381469727,6.181000232696533,0.4729999899864197,38.09400177001953,0.11999999731779099,2.244999885559082,0.028999999165534973,35.06999969482422,13.923999786376953,25.19700050354004,8.371000289916992,42.124000549316406,NaN,NaN,NaN,NaN
1013,C,1,2.0,6.0,NaN,NaN,NaN,NaN,10.340999603271484,4.501999855041504,9.975000381469727,13.895000457763672,13.246999740600586,15.59000015258789,4.4629998207092285,14.428999900817871,50.893001556396484,22.650999069213867,34.770999908447266,77.38800048828125,45.96799850463867,33.74100112915039,67.00800323486328,155.11599731445312,0.10300000011920929,0.0,0.0,29.136999130249023,0.07400000095367432,0.0,0.0,22.42300033569336,17.31399917602539,2.4210000038146973,6.491000175476074,56.08100128173828,NaN,NaN,NaN,NaN
1014,C,1,7.0,1.0,0.0689999982714653,0.04500000178813934,6.730000019073486,13.154999732971191,0.13099999725818634,4.458000183105469,16.308000564575195,31.768999099731445,NaN,NaN,NaN,NaN,0.3490000069141388,16.457000732421875,65.96900177001953,34.60900115966797,0.765999972820282,10.427000045776367,129.9149932861328,105.05500030517578,2.3959999084472656,2.1010000705718994,0.006000000052154064,64.02899932861328,0.1599999964237213,0.0,0.004000000189989805,47.83399963378906,9.73799991607666,15.005000114440918,5.15500020980835,19.81100082397461,0.9259999990463257,6.002999782562256,0.004000000189989805,7.163000106811523
1015,C,0,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2070000022649765,16.538000106811523,8.727999687194824,32.24300003051758,2.0899999141693115,34.904998779296875,14.677000045776367,96.5999984741211,4.695000171661377,0.05000000074505806,11.031000137329102,17.052000045776367,0.12600000202655792,0.0,12.770000457763672,10.805000305175781,58.172000885009766,25.690000534057617,47.439998626708984,13.559000015258789,8.467000007629395,0.027000000700354576,19.31100082397461,0.006000000052154064
1016,C,1,1.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.296999990940094,20.17099952697754,36.08000183105469,39.8380012512207,0.6629999876022339,50.56800079345703,64.19100189208984,103.5260009765625,0.14300000667572021,0.0,0.0,0.28700000047683716,0.05700000002980232,0.0,0.0,0.23199999332427979,31.795000076293945,23.20199966430664,2.0160000324249268,0.8339999914169312,NaN,NaN,NaN,NaN
1017,C,1,7.0,6.0,NaN,NaN,NaN,NaN,3.990000009536743,1.7400000095367432,4.828000068664551,7.531000137329102,NaN,NaN,NaN,NaN,15.670000076293945,9.82800006866455,22.18000030517578,37.41899871826172,14.175999641418457,18.799999237060547,48.71799850463867,129.25,40.810001373291016,0.0,2.2690000534057617,19.527000427246094,25.084999084472656,0.0,0.0,25.368999481201172,25.09600067138672,6.239999771118164,6.49399995803833,0.21299999952316284,0.050999999046325684,0.0,0.0,0.09600000083446503
1018,M,1,4.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.99399948120117,10.984000205993652,0.03999999910593033,40.73699951171875,62.972999572753906,24.33799934387207,0.10199999809265137,42.516998291015625,0.35199999809265137,13.270000457763672,16.951000213623047,36.8129997253418,0.20600000023841858,10.32800006866455,19.3799991607666,13.138999938964844,5.547999858856201,20.969999313354492,16.547000885009766,34.33399963378906,0.7960000038146973,8.71500015258789,13.178000450134277,9.201000213623047
1019,M,1,2.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.513999938964844,10.298999786376953,17.843000411987305,25.496999740600586,104.81999969482422,31.15999984741211,41.78099822998047,52.946998596191406,0.17100000381469727,2.244999885559082,0.026000000536441803,36.84700012207031,0.09700000286102295,0.0,0.0,10.805000305175781,13.125,18.5310001373291,10.208000183105469,29.065000534057617,NaN,NaN,NaN,NaN
1020,C,1,5.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.20600000023841858,28.503000259399414,28.422000885009766,18.448999404907227,0.4059999883174896,56.75600051879883,33.0260009765625,75.05500030517578,2.384000062942505,0.0,0.007000000216066837,58.875,0.14900000393390656,0.0,0.004000000189989805,38.10900115966797,24.011999130249023,7.9670000076293945,3.109999895095825,45.03900146484375,NaN,NaN,NaN,NaN
1021,C,0,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4900000095367432,12.501999855041504,10.277000427246094,51.07500076293945,0.3659999966621399,44.220001220703125,29.316999435424805,95.53299713134766,0.21699999272823334,44.808998107910156,0.12300000339746475,0.48399999737739563,0.13699999451637268,16.910999298095703,0.026000000536441803,0.2849999964237213,6.868000030517578,25.511999130249023,6.413000106811523,0.7770000100135803,NaN,NaN,NaN,NaN
1022,C,1,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.611000061035156,9.630000114440918,37.439998626708984,44.19599914550781,15.253000259399414,29.336000442504883,62.37300109863281,140.9929962158203,0.4399999976158142,69.54499816894531,0.013000000268220901,76.34700012207031,0.25200000405311584,37.112998962402344,0.008999999612569809,43.354000091552734,2.5169999599456787,41.63800048828125,4.4039998054504395,11.074000358581543,NaN,NaN,NaN,NaN
1023,M,1,6.0,2.0,NaN,NaN,NaN,NaN,6.565999984741211,6.552999973297119,2.072999954223633,7.886000156402588,NaN,NaN,NaN,NaN,0.20000000298023224,13.387999534606934,0.14499999582767487,29.121999740600586,0.3140000104904175,11.652999877929688,1.034000039100647,50.159000396728516,3.5429999828338623,1.3140000104904175,38.47200012207031,0.6060000061988831,8.940999984741211,4.9670000076293945,18.229999542236328,5.000999927520752,40.073001861572266,9.23799991607666,45.71900177001953,2.9040000438690186,NaN,NaN,NaN,NaN
1024,M,1,7.0,6.0,NaN,NaN,NaN,NaN,0.07199999690055847,4.473999977111816,4.38100004196167,4.006999969482422,NaN,NaN,NaN,NaN,5.0370001792907715,27.565000534057617,0.0020000000949949026,0.09099999815225601,19.361000061035156,82.66300201416016,0.057999998331069946,11.465999603271484,0.34299999475479126,0.0,38.32600021362305,76.4540023803711,0.15399999916553497,0.0,19.32200050354004,38.77399826049805,17.1560001373291,33.32500076293945,39.20399856567383,69.62200164794922,NaN,NaN,NaN,NaN
1025,M,0,4.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.649999618530273,53.645999908447266,1.034000039100647,15.572999954223633,12.937999725341797,66.49099731445312,0.05700000002980232,40.24100112915039,0.3140000104904175,0.734000027179718,52.8650016784668,57.6870002746582,0.1940000057220459,1.7719999551773071,23.493000030517578,25.687000274658203,17.54400062561035,8.845000267028809,81.24299621582031,66.4729995727539,2.3450000286102295,2.8970000743865967,5.823999881744385,14.942999839782715
1026,C,0,1.0,6.0,NaN,NaN,NaN,NaN,0.05000000074505806,6.234000205993652,4.216000080108643,9.92199993133545,NaN,NaN,NaN,NaN,0.3240000009536743,28.51099967956543,24.304000854492188,42.94200134277344,0.5479999780654907,66.41500091552734,53.27399826049805,77.80699920654297,2.4790000915527344,0.0,0.0020000000949949026,32.58599853515625,0.11400000005960464,0.0,0.003000000026077032,31.570999145507812,43.202999114990234,0.0,2.878999948501587,46.36199951171875,0.028999999165534973,0.0,0.004000000189989805,15.019000053405762
1027,C,1,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.569999933242798,28.16200065612793,8.446000099182129,43.5989990234375,3.9860000610351562,72.9739990234375,51.268001556396484,120.44200134277344,0.15600000321865082,23.013999938964844,0.5370000004768372,43.80799865722656,0.08799999952316284,14.553999900817871,0.0010000000474974513,20.28700065612793,26.468000411987305,60.354000091552734,18.784000396728516,91.802001953125,0.0689999982714653,15.196000099182129,0.006000000052154064,19.871000289916992
1028,C,1,1.0,6.0,0.10300000011920929,0.0949999988079071,15.151000022888184,20.746999740600586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.406999588012695,5.447999954223633,42.50600051879883,51.742000579833984,12.100000381469727,6.6620001792907715,84.83599853515625,204.02999877929688,2.431999921798706,0.02500000037252903,2.388000011444092,97.73799896240234,0.11999999731779099,0.0,0.14399999380111694,75.61599731445312,38.24700164794922,4.513000011444092,5.14900016784668,48.965999603271484,NaN,NaN,NaN,NaN
1029,C,1,6.0,7.0,0.07999999821186066,8.51099967956543,6.269000053405762,18.281999588012695,0.04600000008940697,0.12399999797344208,14.435999870300293,0.004999999888241291,0.0860000029206276,2.299999952316284,20.44300079345703,7.942999839782715,10.76099967956543,14.085000038146973,44.4010009765625,46.676998138427734,2.8910000324249268,30.850000381469727,61.5260009765625,146.66400146484375,0.41200000047683716,31.663000106811523,0.0,11.838000297546387,NaN,NaN,NaN,NaN,4.556000232696533,25.156999588012695,6.660999774932861,6.736000061035156,NaN,NaN,NaN,NaN
1030,C,1,6.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.215999603271484,14.446999549865723,0.12200000137090683,62.92599868774414,29.474000930786133,37.667999267578125,0.27900001406669617,144.7030029296875,0.30300000309944153,0.0,0.004999999888241291,99.75800323486328,0.17100000381469727,0.0,0.004999999888241291,66.6969985961914,20.764999389648438,12.515999794006348,25.142000198364258,37.303001403808594,NaN,NaN,NaN,NaN
1031,C,1,2.0,1.0,0.06300000101327896,0.0,0.06300000101327896,37.35200119018555,0.06300000101327896,4.5289998054504395,6.7230000495910645,18.236000061035156,0.09700000286102295,7.0329999923706055,6.964000225067139,20.316999435424805,3.927999973297119,2.259000062942505,9.22700023651123,69.8010025024414,3.953000068664551,16.790000915527344,3.63100004196167,144.5399932861328,29.19700050354004,2.2679998874664307,0.0,11.135000228881836,NaN,NaN,NaN,NaN,39.37699890136719,22.900999069213867,6.370999813079834,8.946000099182129,NaN,NaN,NaN,NaN
1032,M,1,7.0,2.0,NaN,NaN,NaN,NaN,6.406000137329102,4.4730000495910645,0.03200000151991844,7.208000183105469,NaN,NaN,NaN,NaN,2.4539999961853027,32.87300109863281,2.2109999656677246,35.672000885009766,0.3179999887943268,59.29100036621094,4.257999897003174,66.45099639892578,83.84200286865234,0.1120000034570694,0.004000000189989805,79.9219970703125,29.200000762939453,0.11699999868869781,0.006000000052154064,77.45099639892578,82.15899658203125,35.23400115966797,10.692000389099121,39.47700119018555,NaN,NaN,NaN,NaN
1033,M,1,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.176000595092773,20.924999237060547,6.480000019073486,35.17599868774414,64.91600036621094,48.03900146484375,28.934999465942383,42.2239990234375,0.07999999821186066,0.0,11.54800033569336,22.422000885009766,0.07400000095367432,0.0,8.54699993133545,28.211000442504883,14.873000144958496,23.69099998474121,35.00699996948242,5.2829999923706055,NaN,NaN,NaN,NaN
1034,M,1,4.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.23000000417232513,32.92499923706055,14.131999969482422,22.763999938964844,2.631999969482422,36.073001861572266,23.60099983215332,38.625999450683594,12.616000175476074,30.663999557495117,10.529000282287598,6.775000095367432,11.774999618530273,5.96999979019165,6.059000015258789,6.723999977111816,60.729000091552734,8.892999649047852,8.333999633789062,4.195000171661377,NaN,NaN,NaN,NaN
1035,C,0,3.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.921000003814697,32.75899887084961,5.939000129699707,40.78900146484375,4.927999973297119,83.31800079345703,18.3700008392334,72.59200286865234,1.7519999742507935,36.402000427246094,0.07100000232458115,47.74800109863281,0.13699999451637268,18.711000442504883,0.050999999046325684,24.708999633789062,6.428999900817871,15.11299991607666,2.3329999446868896,42.4739990234375,NaN,NaN,NaN,NaN
1036,C,1,3.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2290000021457672,19.46500015258789,27.202999114990234,40.9739990234375,0.382999986410141,16.277000427246094,52.89699935913086,88.05699920654297,0.23399999737739563,0.0,8.758999824523926,56.827999114990234,0.13699999451637268,0.0,0.003000000026077032,33.058998107910156,2.4820001125335693,12.607000350952148,30.530000686645508,23.81800079345703,NaN,NaN,NaN,NaN
1037,C,1,2.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.982999801635742,34.459999084472656,0.7929999828338623,55.314998626708984,49.09199905395508,73.26499938964844,1.0920000076293945,101.61499786376953,0.0689999982714653,2.239000082015991,0.03500000014901161,19.10099983215332,0.050999999046325684,0.0,0.0010000000474974513,19.204999923706055,22.249000549316406,4.48799991607666,24.216999053955078,8.1899995803833,NaN,NaN,NaN,NaN
1038,M,1,7.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.844999313354492,0.009999999776482582,0.014999999664723873,36.64400100708008,55.970001220703125,12.260000228881836,2.243000030517578,44.854000091552734,15.236000061035156,0.0,0.004999999888241291,64.0979995727539,11.427000045776367,0.0,0.0020000000949949026,42.31100082397461,4.61299991607666,2.2669999599456787,39.04100036621094,30.281999588012695,NaN,NaN,NaN,NaN
1039,M,0,2.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.390000343322754,3.678999900817871,32.82699966430664,9.633999824523926,33.72800064086914,2.2920000553131104,66.82599639892578,23.18199920654297,0.25600001215934753,39.439998626708984,0.00800000037997961,65.9530029296875,0.2549999952316284,47.242000579833984,0.006000000052154064,36.7130012512207,12.934000015258789,38.47999954223633,19.69499969482422,63.888999938964844,NaN,NaN,NaN,NaN
1040,M,0,2.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.230000019073486,0.0,31.732999801635742,50.15700149536133,10.442999839782715,0.0,48.02299880981445,140.38999938964844,0.20600000023841858,2.2699999809265137,0.0010000000474974513,2.509000062942505,0.12600000202655792,0.0,0.0,0.23199999332427979,15.206999778747559,53.560001373291016,5.947999954223633,13.310999870300293,NaN,NaN,NaN,NaN
1041,M,0,4.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.361000061035156,0.07000000029802322,37.983001708984375,15.817000389099121,23.177000045776367,0.0949999988079071,85.26899719238281,84.61900329589844,0.1770000010728836,2.244999885559082,17.160999298095703,25.930999755859375,0.12600000202655792,0.0,15.970999717712402,23.395999908447266,2.4549999237060547,0.5249999761581421,34.112998962402344,11.61299991607666,NaN,NaN,NaN,NaN
1042,C,0,7.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8969999551773071,47.79899978637695,18.54199981689453,36.93000030517578,7.515999794006348,68.73200225830078,14.550999641418457,83.3280029296875,9.057000160217285,39.56100082397461,37.38100051879883,8.24899959564209,4.671999931335449,10.475000381469727,12.446999549865723,0.29100000858306885,10.58899974822998,44.683998107910156,6.317999839782715,56.9010009765625,NaN,NaN,NaN,NaN
1043,C,0,2.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.281000137329102,0.04899999871850014,22.51300048828125,8.647000312805176,31.003999710083008,4.434000015258789,73.88899993896484,21.902000427246094,0.26899999380111694,26.79400062561035,0.008999999612569809,69.81199645996094,0.16699999570846558,20.979999542236328,0.023000000044703484,18.371000289916992,37.07899856567383,0.04699999839067459,2.696000099182129,58.30699920654297,NaN,NaN,NaN,NaN
1044,C,0,4.0,5.0,NaN,NaN,NaN,NaN,5.697000026702881,2.2699999809265137,0.09600000083446503,21.77899932861328,NaN,NaN,NaN,NaN,28.83099937438965,14.574999809265137,9.758999824523926,66.63300323486328,27.514999389648438,13.531999588012695,27.04199981689453,82.80699920654297,35.86600112915039,20.652999877929688,11.972000122070312,0.48100000619888306,6.51800012588501,0.0,0.0,0.36500000953674316,85.5770034790039,63.36800003051758,63.06399917602539,25.989999771118164,NaN,NaN,NaN,NaN
1045,M,0,4.0,5.0,NaN,NaN,NaN,NaN,1.8910000324249268,14.437999725341797,2.4260001182556152,0.04500000178813934,NaN,NaN,NaN,NaN,0.210999995470047,18.71500015258789,23.674999237060547,22.549999237060547,1.809000015258789,59.599998474121094,60.80699920654297,56.63399887084961,26.02400016784668,28.68600082397461,0.007000000216066837,7.47599983215332,17.31100082397461,11.241000175476074,0.003000000026077032,2.8510000705718994,45.624000549316406,22.084999084472656,1.1979999542236328,2.7869999408721924,NaN,NaN,NaN,NaN
1046,C,1,2.0,6.0,NaN,NaN,NaN,NaN,2.384999990463257,22.010000228881836,6.659999847412109,12.651000022888184,6.289999961853027,13.854999542236328,4.913000106811523,4.025000095367432,28.506999969482422,35.37099838256836,24.030000686645508,54.683998107910156,103.55899810791016,41.805999755859375,38.92599868774414,122.2969970703125,0.20399999618530273,27.450000762939453,0.0020000000949949026,0.49000000953674316,0.1589999943971634,25.615999221801758,0.0010000000474974513,0.24799999594688416,6.460000038146973,26.100000381469727,5.269000053405762,0.8109999895095825,NaN,NaN,NaN,NaN
1047,M,1,2.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.805999755859375,16.06599998474121,0.0010000000474974513,13.48900032043457,51.6619987487793,52.53099822998047,2.2709999084472656,24.70199966430664,15.440999984741211,0.6349999904632568,27.31399917602539,53.76599884033203,6.339000225067139,0.37700000405311584,22.69700050354004,18.58799934387207,84.74700164794922,53.59000015258789,40.11899948120117,85.85299682617188,NaN,NaN,NaN,NaN
1048,M,1,2.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.81399917602539,5.285999774932861,0.028999999165534973,53.76100158691406,36.80500030517578,4.336999893188477,0.12099999934434891,61.30799865722656,0.1599999964237213,0.0,19.31399917602539,53.8849983215332,0.17100000381469727,0.0,22.12299919128418,64.53500366210938,10.713000297546387,11.656999588012695,30.69499969482422,17.628000259399414,NaN,NaN,NaN,NaN
1049,C,1,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.824999809265137,36.90999984741211,7.999000072479248,82.14900207519531,29.24799919128418,100.40499877929688,12.33899974822998,107.47799682617188,0.2460000067949295,0.0,0.24699999392032623,112.4010009765625,0.14900000393390656,0.0,0.07999999821186066,53.83300018310547,20.584999084472656,31.19300079345703,0.18199999630451202,75.18800354003906,6.482999801635742,2.703000068664551,0.028999999165534973,3.999000072479248
1050,M,1,3.0,4.0,NaN,NaN,NaN,NaN,8.979000091552734,4.250999927520752,2.2699999809265137,0.2669999897480011,NaN,NaN,NaN,NaN,43.132999420166016,2.615000009536743,4.482999801635742,0.16599999368190765,75.63700103759766,7.264999866485596,0.0010000000474974513,0.20900000631809235,5.122000217437744,1.3639999628067017,2.5339999198913574,106.21700286865234,2.375,0.02500000037252903,2.9749999046325684,72.73799896240234,19.238000869750977,2.311000108718872,14.994000434875488,43.1870002746582,NaN,NaN,NaN,NaN
1051,C,0,4.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.47600001096725464,37.106998443603516,19.525999069213867,83.64800262451172,0.9670000076293945,69.48699951171875,59.28099822998047,136.8719940185547,0.1940000057220459,0.0,0.0,20.902999877929688,0.06300000101327896,0.0,0.0,9.586999893188477,1.9739999771118164,2.2679998874664307,0.003000000026077032,1.3509999513626099,0.010999999940395355,0.0,0.0,0.08900000154972076
1052,C,0,2.0,7.0,NaN,NaN,NaN,NaN,8.392000198364258,1.9450000524520874,14.54800033569336,10.23900032043457,NaN,NaN,NaN,NaN,26.702999114990234,0.07900000363588333,38.22700119018555,39.51300048828125,85.01799774169922,1.6510000228881836,96.69400024414062,85.24099731445312,0.25099998712539673,0.0,11.312999725341797,0.5180000066757202,0.12600000202655792,0.0,2.2690000534057617,0.3179999887943268,5.459000110626221,2.635999917984009,4.796000003814697,13.777000427246094,NaN,NaN,NaN,NaN
1053,C,1,2.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14900000393390656,12.270000457763672,34.00899887084961,0.9629999995231628,0.32199999690055847,33.00299835205078,16.29599952697754,28.378000259399414,9.517000198364258,48.82899856567383,56.9010009765625,54.715999603271484,0.1599999964237213,0.0,2.24399995803833,71.10900115966797,0.09099999815225601,0.0,0.003000000026077032,42.51499938964844,15.531999588012695,36.66600036621094,58.01100158691406,92.4000015258789,NaN,NaN,NaN,NaN
1054,M,1,7.0,6.0,NaN,NaN,NaN,NaN,0.07000000029802322,10.668000221252441,2.2039999961853027,8.154999732971191,NaN,NaN,NaN,NaN,0.2240000069141388,28.430999755859375,3.946000099182129,42.19499969482422,0.5849999785423279,66.18099975585938,12.531999588012695,83.61599731445312,4.735000133514404,0.007000000216066837,2.2639999389648438,0.9520000219345093,0.13099999725818634,0.0,0.0,1.2319999933242798,51.959999084472656,41.42599868774414,46.608001708984375,25.79599952697754,NaN,NaN,NaN,NaN
1055,M,1,6.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3540000021457672,23.45400047302246,12.920999526977539,48.68899917602539,0.6000000238418579,45.97100067138672,40.27199935913086,98.01399993896484,33.93299865722656,1.1180000305175781,0.003000000026077032,34.297000885009766,8.954999923706055,0.0010000000474974513,0.004999999888241291,40.172000885009766,41.66600036621094,7.054999828338623,2.2920000553131104,23.415000915527344,NaN,NaN,NaN,NaN
1056,C,1,6.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.993000030517578,2.253000020980835,56.55699920654297,55.96900177001953,12.244999885559082,2.2809998989105225,141.30799865722656,124.90799713134766,0.20600000023841858,16.643999099731445,0.017999999225139618,15.015999794006348,0.12600000202655792,8.515000343322754,0.017000000923871994,10.050000190734863,23.301000595092773,8.53600025177002,3.4519999027252197,10.331999778747559,NaN,NaN,NaN,NaN
1057,M,1,6.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17100000381469727,10.33899974822998,16.256999969482422,43.03300094604492,0.3709999918937683,27.506000518798828,49.8650016784668,45.40800094604492,0.2919999957084656,41.22800064086914,0.010999999940395355,43.49399948120117,0.27799999713897705,38.62300109863281,0.019999999552965164,35.17399978637695,5.997000217437744,24.606000900268555,0.0020000000949949026,2.690000057220459,0.07100000232458115,2.2679998874664307,0.0,0.2409999966621399
1058,M,1,7.0,1.0,10.194000244140625,2.750999927520752,2.2690000534057617,12.395000457763672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.446998596191406,12.315999984741211,2.4130001068115234,29.391000747680664,64.24400329589844,17.09600067138672,13.013999938964844,75.16000366210938,0.1850000023841858,2.2730000019073486,32.49800109863281,25.694000244140625,0.07999999821186066,0.04600000008940697,23.10099983215332,3.9179999828338623,19.690000534057617,34.999000549316406,42.22999954223633,3.450000047683716,NaN,NaN,NaN,NaN
1059,C,1,2.0,7.0,0.05700000002980232,2.244999885559082,0.07100000232458115,16.920000076293945,NaN,NaN,NaN,NaN,8.255999565124512,8.67300033569336,0.0010000000474974513,0.0,6.627999782562256,37.79899978637695,3.484999895095825,55.29600143432617,4.919000148773193,79.33300018310547,3.385999917984009,81.22799682617188,22.44700050354004,2.299999952316284,0.0,2.2699999809265137,11.180999755859375,1.7200000286102295,0.0,1.465000033378601,7.334000110626221,7.817999839782715,8.312000274658203,0.24199999868869781,NaN,NaN,NaN,NaN
1060,M,1,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.764999389648438,22.736000061035156,12.14900016784668,0.13500000536441803,115.0530014038086,39.625999450683594,47.97800064086914,0.10000000149011612,0.1889999955892563,2.2699999809265137,0.0020000000949949026,40.9109992980957,0.05700000002980232,0.0,0.0,11.711000442504883,22.68600082397461,30.476999282836914,4.517000198364258,38.66899871826172,NaN,NaN,NaN,NaN
1061,M,0,7.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.27199935913086,18.583999633789062,16.308000564575195,71.58300018310547,14.626999855041504,27.840999603271484,24.94700050354004,62.917999267578125,0.2290000021457672,31.25,0.1550000011920929,0.37599998712539673,0.12600000202655792,10.539999961853027,0.09700000286102295,0.14300000667572021,5.295000076293945,10.043999671936035,2.315999984741211,1.215000033378601,NaN,NaN,NaN,NaN
