26 of 43 units, , , ,V4e106_00, ,V4e106_05, ,V4e106_06, ,V4e107_00, ,V4e108_00, ,V4e109_00, ,V4e109_01, ,V4e110_00, ,V4e110_03, ,V4e111_00, ,V4e111_01, ,V4e118_00, ,V4e118_01, ,V4e119_00, ,V4e120_00, ,V4e120_01, ,V4e120_02, ,V4e120_04, ,V4e121_00, ,V4e122_00, ,V4e122_03, ,V4e123_00, ,MTe099_00, ,MTe101_00, ,MTe104_00, ,MTe105_00, 
trials,task,color,motion,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample
1360,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1361,C,7.0,2.0,12.267000198364258,14.708999633789062,NaN,NaN,NaN,NaN,19.66699981689453,20.844999313354492,27.847999572753906,27.368000030517578,77.08699798583984,92.41500091552734,NaN,NaN,130.0019989013672,90.45700073242188,NaN,NaN,35.939998626708984,27.878000259399414,NaN,NaN,NaN,NaN,NaN,NaN,30.829999923706055,31.371000289916992,24.090999603271484,23.22100067138672,28.000999450683594,26.639999389648438,NaN,NaN,6.7729997634887695,3.927999973297119,NaN,NaN,19.325000762939453,31.025999069213867,NaN,NaN,18.77400016784668,41.72600173950195,NaN,NaN,NaN,NaN,12.777999877929688,16.14900016784668,4.99399995803833,11.96399974822998
1362,C,1.0,7.0,29.739999771118164,22.483999252319336,NaN,NaN,NaN,NaN,14.072999954223633,19.461000442504883,31.743000030517578,45.12799835205078,69.82599639892578,86.2509994506836,NaN,NaN,187.2270050048828,248.36300659179688,NaN,NaN,24.750999450683594,60.2599983215332,NaN,NaN,NaN,NaN,NaN,NaN,30.72599983215332,31.684999465942383,9.527999877929688,6.166999816894531,27.1299991607666,34.00699996948242,NaN,NaN,14.057999610900879,34.448001861572266,NaN,NaN,14.571000099182129,11.604999542236328,NaN,NaN,32.375,13.958000183105469,NaN,NaN,NaN,NaN,17.82900047302246,19.441999435424805,9.85099983215332,18.74799919128418
1363,M,2.0,7.0,10.815999984741211,13.482999801635742,NaN,NaN,NaN,NaN,16.84000015258789,14.527000427246094,21.75200080871582,36.3489990234375,41.965999603271484,55.391998291015625,NaN,NaN,168.2779998779297,152.6719970703125,NaN,NaN,19.35300064086914,35.77399826049805,NaN,NaN,8.440999984741211,18.30299949645996,NaN,NaN,28.54400062561035,37.757999420166016,28.665000915527344,22.483999252319336,20.954999923706055,23.652999877929688,NaN,NaN,17.888999938964844,0.41999998688697815,NaN,NaN,22.017000198364258,23.062000274658203,NaN,NaN,14.656999588012695,9.531000137329102,NaN,NaN,NaN,NaN,15.093000411987305,15.600000381469727,19.163000106811523,11.402999877929688
1364,M,1.0,7.0,17.90399932861328,7.656000137329102,NaN,NaN,NaN,NaN,15.364999771118164,18.687000274658203,26.417999267578125,21.708999633789062,84.34500122070312,63.159000396728516,NaN,NaN,76.76699829101562,80.16100311279297,NaN,NaN,15.32800006866455,73.80699920654297,NaN,NaN,NaN,NaN,NaN,NaN,33.292999267578125,33.16600036621094,20.378999710083008,22.302000045776367,33.00899887084961,38.095001220703125,NaN,NaN,14.92199993133545,15.89900016784668,15.149999618530273,10.835000038146973,37.926998138427734,26.07200050354004,NaN,NaN,37.87799835205078,38.7760009765625,NaN,NaN,NaN,NaN,19.371000289916992,15.460000038146973,20.45599937438965,16.18899917602539
1365,C,2.0,2.0,8.553000450134277,28.586999893188477,NaN,NaN,NaN,NaN,4.382999897003174,14.802000045776367,20.281999588012695,27.128000259399414,105.9219970703125,71.66500091552734,NaN,NaN,114.64399719238281,109.25800323486328,NaN,NaN,32.75400161743164,24.881000518798828,NaN,NaN,NaN,NaN,NaN,NaN,27.049999237060547,31.61400032043457,21.767000198364258,24.91200065612793,23.92099952697754,30.01300048828125,NaN,NaN,NaN,NaN,6.513000011444092,5.211999893188477,28.052000045776367,14.585000038146973,NaN,NaN,17.30299949645996,7.73199987411499,NaN,NaN,NaN,NaN,19.20400047302246,16.658000946044922,26.21299934387207,17.13800048828125
1366,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1367,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1368,M,6.0,2.0,17.76300048828125,22.110000610351562,NaN,NaN,0.0,0.953000009059906,6.051000118255615,14.536999702453613,28.756000518798828,25.738000869750977,68.97899627685547,79.72799682617188,NaN,NaN,90.1780014038086,75.89800262451172,NaN,NaN,39.422000885009766,16.16900062561035,NaN,NaN,NaN,NaN,NaN,NaN,27.871999740600586,28.906999588012695,37.75,18.04400062561035,27.841999053955078,24.95800018310547,NaN,NaN,23.545000076293945,0.6489999890327454,NaN,NaN,27.711999893188477,12.232999801635742,NaN,NaN,9.769000053405762,15.425000190734863,NaN,NaN,NaN,NaN,12.532999992370605,31.06800079345703,21.110000610351562,14.812999725341797
1369,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1370,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1371,M,7.0,7.0,19.26300048828125,41.08000183105469,NaN,NaN,NaN,NaN,11.277000427246094,18.89299964904785,30.319000244140625,38.4119987487793,84.30599975585938,88.54499816894531,NaN,NaN,122.28600311279297,125.65499877929688,NaN,NaN,25.996000289916992,51.483001708984375,NaN,NaN,NaN,NaN,NaN,NaN,29.325000762939453,34.95100021362305,10.550999641418457,24.10700035095215,37.077999114990234,30.510000228881836,NaN,NaN,6.401000022888184,8.107999801635742,NaN,NaN,29.048999786376953,23.371000289916992,NaN,NaN,35.672000885009766,5.39300012588501,NaN,NaN,NaN,NaN,12.199999809265137,17.163999557495117,10.223999977111816,17.98200035095215
1372,C,4.0,4.0,16.163000106811523,5.195000171661377,NaN,NaN,NaN,NaN,8.980999946594238,11.062999725341797,24.461000442504883,23.610000610351562,68.21099853515625,85.43699645996094,NaN,NaN,116.49700164794922,65.58399963378906,NaN,NaN,32.6609992980957,25.493000030517578,NaN,NaN,NaN,NaN,NaN,NaN,32.19900131225586,40.42599868774414,25.4689998626709,13.928000450134277,25.885000228881836,28.76799964904785,NaN,NaN,12.446000099182129,0.36500000953674316,20.798999786376953,11.314000129699707,29.71299934387207,16.775999069213867,NaN,NaN,26.774999618530273,37.132999420166016,NaN,NaN,NaN,NaN,11.954000473022461,7.7829999923706055,24.791000366210938,13.524999618530273
1373,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1374,C,2.0,7.0,14.890999794006348,28.530000686645508,NaN,NaN,NaN,NaN,10.477999687194824,3.9010000228881836,27.926000595092773,24.145000457763672,55.952999114990234,73.23799896240234,NaN,NaN,139.39300537109375,138.05099487304688,NaN,NaN,20.80500030517578,47.64400100708008,NaN,NaN,NaN,NaN,NaN,NaN,29.160999298095703,37.41899871826172,22.267000198364258,17.363000869750977,22.659000396728516,31.145000457763672,NaN,NaN,NaN,NaN,10.371999740600586,7.788000106811523,35.86600112915039,17.385000228881836,NaN,NaN,20.29400062561035,23.45199966430664,NaN,NaN,NaN,NaN,7.0229997634887695,14.175999641418457,10.362000465393066,10.831999778747559
1375,C,3.0,4.0,10.855999946594238,21.32900047302246,NaN,NaN,NaN,NaN,5.7129998207092285,4.007999897003174,19.87700080871582,30.81599998474121,38.016998291015625,94.74099731445312,NaN,NaN,118.43900299072266,131.64999389648438,NaN,NaN,23.94700050354004,32.50699996948242,NaN,NaN,NaN,NaN,NaN,NaN,25.559999465942383,33.731998443603516,12.82800006866455,9.442999839782715,32.59000015258789,27.61400032043457,NaN,NaN,NaN,NaN,NaN,NaN,8.326000213623047,11.02400016784668,NaN,NaN,18.961000442504883,21.20599937438965,NaN,NaN,NaN,NaN,6.5970001220703125,9.184000015258789,17.790000915527344,10.404999732971191
1376,C,2.0,1.0,18.67300033569336,36.15700149536133,NaN,NaN,21.875999450683594,5.1579999923706055,6.440999984741211,11.456999778747559,26.920000076293945,32.82899856567383,60.98899841308594,78.65399932861328,NaN,NaN,106.36799621582031,124.09700012207031,NaN,NaN,36.926998138427734,47.92900085449219,NaN,NaN,NaN,NaN,NaN,NaN,25.3439998626709,42.367000579833984,33.86800003051758,19.68199920654297,20.322999954223633,25.788000106811523,NaN,NaN,NaN,NaN,NaN,NaN,23.03499984741211,20.503999710083008,NaN,NaN,14.887999534606934,24.48200035095215,NaN,NaN,NaN,NaN,6.918000221252441,15.331000328063965,15.13599967956543,9.911999702453613
1377,M,7.0,6.0,15.104999542236328,13.170999526977539,NaN,NaN,NaN,NaN,9.487000465393066,7.892000198364258,14.937000274658203,14.652999877929688,43.290000915527344,64.8010025024414,NaN,NaN,76.18499755859375,135.40199279785156,NaN,NaN,30.905000686645508,22.315000534057617,NaN,NaN,NaN,NaN,NaN,NaN,29.33799934387207,29.492000579833984,18.319000244140625,14.524999618530273,27.4950008392334,31.388999938964844,NaN,NaN,NaN,NaN,NaN,NaN,23.89299964904785,20.106000900268555,NaN,NaN,27.218000411987305,17.047000885009766,NaN,NaN,NaN,NaN,18.22800064086914,11.354999542236328,16.14900016784668,18.856000900268555
1378,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1379,C,1.0,1.0,28.694000244140625,9.324999809265137,NaN,NaN,17.893999099731445,0.0,10.196000099182129,5.663000106811523,19.41200065612793,29.086000442504883,72.82499694824219,114.15799713134766,NaN,NaN,104.11799621582031,102.78299713134766,NaN,NaN,19.382999420166016,48.91400146484375,NaN,NaN,NaN,NaN,NaN,NaN,28.02400016784668,30.922000885009766,29.704999923706055,18.95800018310547,19.23200035095215,30.347000122070312,NaN,NaN,12.46399974822998,32.84700012207031,NaN,NaN,28.201000213623047,29.790000915527344,NaN,NaN,10.588000297546387,12.569000244140625,NaN,NaN,NaN,NaN,5.642000198364258,12.869999885559082,22.43899917602539,36.702999114990234
1380,M,6.0,1.0,27.437000274658203,30.60099983215332,NaN,NaN,35.16600036621094,0.3490000069141388,8.369000434875488,13.994000434875488,25.829999923706055,29.176000595092773,84.54399871826172,70.16899871826172,NaN,NaN,113.58000183105469,97.3239974975586,NaN,NaN,30.996999740600586,37.145999908447266,NaN,NaN,NaN,NaN,NaN,NaN,27.38599967956543,40.73699951171875,14.277000427246094,29.368000030517578,32.84199905395508,35.7869987487793,NaN,NaN,10.734999656677246,18.197999954223633,9.845999717712402,12.75,39.31999969482422,18.875,NaN,NaN,25.111000061035156,51.2599983215332,NaN,NaN,NaN,NaN,17.256000518798828,40.79899978637695,20.072999954223633,20.83799934387207
1381,C,6.0,2.0,17.111000061035156,14.430999755859375,NaN,NaN,20.118000030517578,4.328999996185303,9.35200023651123,5.811999797821045,29.073999404907227,38.96500015258789,54.900001525878906,79.29199981689453,NaN,NaN,129.6820068359375,115.677001953125,NaN,NaN,16.565000534057617,42.507999420166016,NaN,NaN,NaN,NaN,NaN,NaN,29.190000534057617,38.5359992980957,15.04800033569336,37.92399978637695,28.201000213623047,28.270000457763672,NaN,NaN,16.93000030517578,18.253999710083008,NaN,NaN,20.363000869750977,23.663999557495117,NaN,NaN,25.70800018310547,31.142000198364258,NaN,NaN,NaN,NaN,14.628999710083008,20.163000106811523,20.586000442504883,15.329000473022461
1382,M,7.0,2.0,7.885000228881836,10.793999671936035,NaN,NaN,17.856000900268555,4.019999980926514,23.934999465942383,9.979000091552734,28.67799949645996,32.70100021362305,102.54100036621094,82.44200134277344,NaN,NaN,93.9800033569336,115.26599884033203,NaN,NaN,39.87099838256836,28.510000228881836,NaN,NaN,NaN,NaN,NaN,NaN,26.940000534057617,54.49800109863281,33.84000015258789,38.29499816894531,29.329999923706055,31.607999801635742,NaN,NaN,4.369999885559082,10.317000389099121,NaN,NaN,35.1510009765625,43.13999938964844,NaN,NaN,30.868999481201172,7.729000091552734,NaN,NaN,NaN,NaN,13.123000144958496,9.04699993133545,20.999000549316406,11.505000114440918
1383,M,6.0,2.0,33.66999816894531,26.235000610351562,NaN,NaN,20.31999969482422,0.01899999938905239,18.684999465942383,6.666999816894531,14.380999565124512,18.47800064086914,71.52400207519531,96.42900085449219,NaN,NaN,130.9720001220703,133.9290008544922,NaN,NaN,49.340999603271484,14.437000274658203,NaN,NaN,2.2799999713897705,10.972999572753906,NaN,NaN,29.433000564575195,51.15399932861328,11.66100025177002,17.89900016784668,32.91999816894531,26.80699920654297,NaN,NaN,10.357999801635742,13.918999671936035,10.595000267028809,4.690999984741211,32.32099914550781,23.17300033569336,NaN,NaN,24.781999588012695,36.96200180053711,NaN,NaN,NaN,NaN,16.94499969482422,24.065000534057617,17.101999282836914,13.425999641418457
1384,C,1.0,2.0,20.152000427246094,13.590999603271484,NaN,NaN,0.004000000189989805,0.0,14.753000259399414,7.761000156402588,21.66900062561035,26.398000717163086,98.94000244140625,93.9800033569336,NaN,NaN,137.61000061035156,112.47799682617188,NaN,NaN,40.8120002746582,42.58700180053711,NaN,NaN,NaN,NaN,NaN,NaN,25.50200080871582,31.8799991607666,33.25899887084961,13.906000137329102,30.773000717163086,33.97200012207031,NaN,NaN,NaN,NaN,NaN,NaN,20.329999923706055,27.430999755859375,NaN,NaN,7.242000102996826,13.095000267028809,NaN,NaN,NaN,NaN,5.544000148773193,6.3460001945495605,20.263999938964844,17.87299919128418
1385,C,1.0,1.0,17.50200080871582,14.211000442504883,NaN,NaN,17.6299991607666,31.913999557495117,9.461000442504883,11.468000411987305,25.78499984741211,33.16299819946289,73.46099853515625,101.46099853515625,NaN,NaN,146.53700256347656,153.69500732421875,NaN,NaN,32.10599899291992,71.8949966430664,NaN,NaN,NaN,NaN,NaN,NaN,27.469999313354492,43.529998779296875,20.724000930786133,20.277999877929688,33.5,38.10200119018555,NaN,NaN,14.428999900817871,8.956999778747559,NaN,NaN,22.14900016784668,8.829000473022461,NaN,NaN,16.83099937438965,37.73899841308594,NaN,NaN,NaN,NaN,9.638999938964844,12.357999801635742,18.608999252319336,18.19099998474121
1386,M,2.0,1.0,9.295000076293945,23.39699935913086,NaN,NaN,23.31599998474121,89.0770034790039,4.013999938964844,11.163000106811523,29.28499984741211,33.499000549316406,52.33599853515625,107.06800079345703,NaN,NaN,88.02200317382812,134.6280059814453,NaN,NaN,42.47200012207031,50.07099914550781,NaN,NaN,NaN,NaN,NaN,NaN,28.323999404907227,41.992000579833984,26.5939998626709,18.066999435424805,31.429000854492188,23.65999984741211,NaN,NaN,12.854999542236328,29.298999786376953,NaN,NaN,31.340999603271484,35.46900177001953,NaN,NaN,17.690000534057617,26.08300018310547,NaN,NaN,NaN,NaN,11.800000190734863,10.128999710083008,14.477999687194824,5.699999809265137
1387,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1388,C,7.0,7.0,16.23900032043457,5.076000213623047,NaN,NaN,2.2690000534057617,38.268001556396484,5.460999965667725,10.767000198364258,15.368000030517578,13.376999855041504,63.27399826049805,76.16699981689453,NaN,NaN,115.38300323486328,129.6219940185547,NaN,NaN,16.496999740600586,53.856998443603516,NaN,NaN,NaN,NaN,NaN,NaN,27.691999435424805,37.42300033569336,13.807000160217285,23.976999282836914,29.959999084472656,32.63800048828125,NaN,NaN,6.7129998207092285,21.46299934387207,NaN,NaN,4.228000164031982,15.090999603271484,NaN,NaN,8.722999572753906,16.107999801635742,NaN,NaN,NaN,NaN,24.368000030517578,27.913999557495117,26.36199951171875,11.085000038146973
1389,C,6.0,1.0,22.71500015258789,25.760000228881836,NaN,NaN,2.4600000381469727,35.91999816894531,8.687000274658203,5.8470001220703125,29.070999145507812,27.18899917602539,71.06700134277344,72.96199798583984,NaN,NaN,182.50999450683594,72.08599853515625,NaN,NaN,23.16200065612793,24.614999771118164,NaN,NaN,12.145000457763672,7.672999858856201,NaN,NaN,33.415000915527344,30.68199920654297,25.33099937438965,32.104000091552734,25.858999252319336,24.59000015258789,NaN,NaN,15.487000465393066,22.586999893188477,10.21399974822998,7.50600004196167,19.667999267578125,26.660999298095703,NaN,NaN,14.310999870300293,15.54699993133545,NaN,NaN,NaN,NaN,14.35200023651123,11.08899974822998,19.445999145507812,12.20199966430664
1390,C,6.0,2.0,23.899999618530273,22.457000732421875,NaN,NaN,24.566999435424805,0.7020000219345093,18.030000686645508,10.883999824523926,29.731000900268555,23.33099937438965,93.16899871826172,56.72200012207031,NaN,NaN,112.40799713134766,87.59200286865234,NaN,NaN,29.270000457763672,31.02899932861328,NaN,NaN,8.437000274658203,4.014999866485596,NaN,NaN,31.926000595092773,30.483999252319336,14.522000312805176,13.098999977111816,31.861000061035156,29.108999252319336,NaN,NaN,11.902000427246094,10.15999984741211,6.566999912261963,4.057000160217285,17.28499984741211,14.182999610900879,NaN,NaN,24.292999267578125,18.200000762939453,NaN,NaN,NaN,NaN,18.523000717163086,17.06800079345703,15.392000198364258,4.013000011444092
1391,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1392,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1393,M,1.0,6.0,24.451000213623047,21.277999877929688,NaN,NaN,29.01300048828125,23.389999389648438,NaN,NaN,38.058998107910156,27.433000564575195,83.83999633789062,94.46199798583984,NaN,NaN,166.875,79.41400146484375,NaN,NaN,23.28499984741211,30.804000854492188,NaN,NaN,NaN,NaN,NaN,NaN,31.343000411987305,30.343000411987305,25.608999252319336,11.480999946594238,28.98900032043457,30.41200065612793,NaN,NaN,2.9000000953674316,8.276000022888184,NaN,NaN,33.61600112915039,7.150000095367432,NaN,NaN,25.349000930786133,15.77400016784668,NaN,NaN,NaN,NaN,20.479999542236328,7.598999977111816,29.214000701904297,24.992000579833984
1394,M,2.0,6.0,21.454999923706055,28.285999298095703,NaN,NaN,44.95500183105469,48.23500061035156,11.336000442504883,6.535999774932861,28.94499969482422,24.590999603271484,64.23899841308594,85.4219970703125,NaN,NaN,56.45899963378906,135.4250030517578,NaN,NaN,33.9119987487793,15.303000450134277,NaN,NaN,NaN,NaN,NaN,NaN,33.50199890136719,28.658000946044922,18.347999572753906,7.914999961853027,26.350000381469727,26.409000396728516,NaN,NaN,6.7769999504089355,12.074999809265137,7.669000148773193,2.1470000743865967,9.095000267028809,12.734999656677246,NaN,NaN,30.832000732421875,12.70199966430664,NaN,NaN,NaN,NaN,14.869000434875488,11.145999908447266,24.700000762939453,21.69099998474121
1395,M,2.0,1.0,33.56700134277344,16.75,NaN,NaN,31.246999740600586,31.993000030517578,21.12700080871582,2.313999891281128,29.332000732421875,23.628999710083008,67.53800201416016,66.97100067138672,NaN,NaN,82.63899993896484,94.89900207519531,NaN,NaN,52.8849983215332,52.3650016784668,NaN,NaN,NaN,NaN,NaN,NaN,29.097000122070312,29.486000061035156,26.881000518798828,21.05299949645996,30.910999298095703,32.327999114990234,NaN,NaN,12.24899959564209,11.8100004196167,18.785999298095703,7.809000015258789,26.06399917602539,11.258999824523926,NaN,NaN,28.10099983215332,6.802999973297119,NaN,NaN,NaN,NaN,12.380000114440918,11.199000358581543,21.72599983215332,17.540000915527344
1396,C,2.0,2.0,34.97999954223633,23.31599998474121,NaN,NaN,25.37299919128418,24.14900016784668,23.760000228881836,4.0920000076293945,27.097000122070312,18.49799919128418,88.06300354003906,66.27100372314453,NaN,NaN,150.37600708007812,111.11100006103516,NaN,NaN,30.358999252319336,17.715999603271484,NaN,NaN,NaN,NaN,NaN,NaN,30.79599952697754,38.52799987792969,28.41699981689453,31.518999099731445,33.882999420166016,26.780000686645508,NaN,NaN,17.548999786376953,25.166000366210938,2.246000051498413,7.4730000495910645,13.484999656677246,19.621999740600586,NaN,NaN,21.06399917602539,12.918999671936035,NaN,NaN,NaN,NaN,21.815000534057617,43.22700119018555,17.968000411987305,27.309999465942383
1397,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1398,C,6.0,7.0,27.440000534057617,14.812999725341797,NaN,NaN,13.529999732971191,0.25999999046325684,15.935999870300293,11.744999885559082,25.490999221801758,18.422000885009766,64.51200103759766,77.39800262451172,NaN,NaN,106.8949966430664,73.62999725341797,NaN,NaN,45.4370002746582,26.82699966430664,NaN,NaN,NaN,NaN,NaN,NaN,28.132999420166016,29.906999588012695,25.95800018310547,15.149999618530273,23.56800079345703,27.488000869750977,NaN,NaN,NaN,NaN,4.511000156402588,4.2729997634887695,29.167999267578125,13.553999900817871,NaN,NaN,22.82900047302246,15.472999572753906,NaN,NaN,NaN,NaN,20.849000930786133,17.72100067138672,22.6560001373291,7.439000129699707
