33 of 36 units, , , , ,V4e040_00, , , ,V4e040_01, , , ,V4e041_00, , , ,V4e042_00, , , ,V4e045_00, , , ,V4e045_01, , , ,V4e045_02, , , ,V4e045_03, , , ,V4e047_00, , , ,V4e047_01, , , ,V4e048_00, , , ,V4e048_01, , , ,V4e052_00, , , ,V4e053_00, , , ,V4e054_00, , , ,V4e055_00, , , ,V4e056_00, , , ,V4e056_01, , , ,V4e056_02, , , ,V4e056_03, , , ,V4e057_00, , , ,V4e057_01, , , ,MTe034_00, , , ,MTe035_00, , , ,MTe036_00, , , ,MTe036_01, , , ,MTe036_02, , , ,MTe037_00, , , ,MTe038_00, , , ,MTe039_00, , , ,MTe049_00, , , ,MTe050_00, , , ,MTe051_00, , , 
trials,task,correct,color,motion,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample
966,C,1,6.0,1.0,16.586999893188477,8.506999969482422,4.501999855041504,5.863999843597412,NaN,NaN,NaN,NaN,6.670000076293945,16.253999710083008,13.946000099182129,4.672999858856201,NaN,NaN,NaN,NaN,49.46699905395508,56.525001525878906,70.2760009765625,49.659000396728516,NaN,NaN,NaN,NaN,28.476999282836914,8.071999549865723,31.378000259399414,9.576000213623047,10.604000091552734,6.7870001792907715,15.762999534606934,3.8959999084472656,67.49700164794922,57.58000183105469,85.85399627685547,63.72200012207031,4.651000022888184,14.045999526977539,32.354000091552734,4.6620001792907715,49.88600158691406,80.04299926757812,88.1500015258789,128.23500061035156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.577999114990234,73.27799987792969,55.470001220703125,43.2140007019043,13.762999534606934,12.548999786376953,10.272000312805176,29.091999053955078,78.28700256347656,57.875999450683594,112.91100311279297,176.0489959716797,41.270999908447266,48.52000045776367,50.893001556396484,47.81700134277344,NaN,NaN,NaN,NaN,21.92300033569336,19.086000442504883,13.180999755859375,42.75,11.949000358581543,10.182000160217285,21.288000106811523,31.72800064086914,78.32599639892578,79.79199981689453,73.06199645996094,108.0479965209961,NaN,NaN,NaN,NaN,45.652000427246094,43.90800094604492,36.36600112915039,25.000999450683594,215.21400451660156,241.5399932861328,145.05599975585938,301.33099365234375,160.97999572753906,144.6959991455078,144.13900756835938,208.98199462890625,32.27299880981445,32.06999969482422,31.797000885009766,36.95899963378906,36.05099868774414,36.797000885009766,15.303999900817871,11.262999534606934,27.618999481201172,21.4060001373291,18.69499969482422,31.91900062561035,51.862998962402344,26.52400016784668,48.59000015258789,24.243000030517578,42.24399948120117,35.630001068115234,32.24399948120117,37.38399887084961,2.444999933242798,4.927000045776367,10.472999572753906,14.406999588012695,19.97800064086914,16.19300079345703,23.819000244140625,18.375999450683594,48.54199981689453,65.11299896240234,40.04100036621094,95.08699798583984
967,C,1,6.0,1.0,8.579000473022461,8.449999809265137,4.5,18.009000778198242,NaN,NaN,NaN,NaN,6.663000106811523,6.241000175476074,3.7720000743865967,13.89900016784668,NaN,NaN,NaN,NaN,24.12299919128418,35.25299835205078,50.95500183105469,78.86299896240234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13199999928474426,10.196000099182129,11.890999794006348,17.902999877929688,64.58100128173828,49.571998596191406,60.24300003051758,58.62300109863281,NaN,NaN,NaN,NaN,73.61699676513672,87.03299713134766,91.79399871826172,75.23999786376953,NaN,NaN,NaN,NaN,7.756999969482422,2.2909998893737793,10.809000015258789,10.895000457763672,70.89399719238281,60.8380012512207,56.50299835205078,73.822998046875,12.902999877929688,2.3289999961853027,4.568999767303467,28.725000381469727,94.36599731445312,51.757999420166016,61.4109992980957,165.13600158691406,6.235000133514404,26.562000274658203,23.136999130249023,32.316001892089844,NaN,NaN,NaN,NaN,4.400000095367432,3.5160000324249268,4.639999866485596,39.018001556396484,0.10300000011920929,0.0,0.054999999701976776,30.66900062561035,56.24700164794922,52.82400131225586,32.888999938964844,124.80999755859375,2.2100000381469727,2.1610000133514404,10.298999786376953,3.809999942779541,36.13399887084961,37.90399932861328,11.180000305175781,48.571998596191406,129.99400329589844,151.30299377441406,177.20199584960938,267.4360046386719,92.76599884033203,130.16200256347656,161.79400634765625,183.468994140625,27.503000259399414,20.360000610351562,33.20800018310547,31.312999725341797,18.469999313354492,12.805000305175781,20.898000717163086,20.680999755859375,13.217000007629395,28.413000106811523,24.433000564575195,32.222999572753906,64.8219985961914,46.70399856567383,54.42499923706055,41.106998443603516,41.74100112915039,27.511999130249023,36.81100082397461,12.241000175476074,25.12299919128418,30.343000411987305,14.878000259399414,10.369999885559082,17.32900047302246,12.628999710083008,14.776000022888184,25.256999969482422,38.680999755859375,54.80099868774414,28.22100067138672,106.70800018310547
968,C,1,2.0,6.0,9.390000343322754,4.684000015258789,2.062000036239624,14.770000457763672,NaN,NaN,NaN,NaN,6.500999927520752,6.327000141143799,0.0010000000474974513,9.517000198364258,NaN,NaN,NaN,NaN,27.410999298095703,46.81399917602539,53.80400085449219,115.44599914550781,NaN,NaN,NaN,NaN,8.552000045776367,18.749000549316406,18.969999313354492,18.81800079345703,2.4739999771118164,17.92300033569336,15.878999710083008,13.12399959564209,61.5629997253418,36.34600067138672,58.70600128173828,62.875,3.138000011444092,7.853000164031982,18.48200035095215,4.050000190734863,94.10199737548828,69.06999969482422,68.7959976196289,93.71900177001953,NaN,NaN,NaN,NaN,13.960000038146973,3.065000057220459,10.562999725341797,7.693999767303467,54.28099822998047,63.74300003051758,54.691001892089844,68.18099975585938,22.70800018310547,4.848999977111816,10.20300006866455,36.97200012207031,128.76100158691406,46.81999969482422,79.50700378417969,66.13999938964844,38.66299819946289,20.257999420166016,22.97800064086914,25.0939998626709,NaN,NaN,NaN,NaN,33.250999450683594,6.880000114440918,8.071999549865723,40.03200149536133,30.43199920654297,2.809000015258789,18.652000427246094,18.39900016784668,68.46900177001953,41.41600036621094,90.46600341796875,176.82200622558594,0.06300000101327896,6.216000080108643,2.2809998989105225,9.140000343322754,12.46399974822998,34.145999908447266,39.2400016784668,37.99599838256836,152.02099609375,167.8179931640625,110.42400360107422,213.65199279785156,119.46800231933594,170.3780059814453,116.06999969482422,148.1320037841797,27.427000045776367,20.351999282836914,19.104000091552734,28.062999725341797,39.31399917602539,25.371000289916992,17.895999908447266,29.56999969482422,12.534000396728516,31.707000732421875,29.95599937438965,31.756000518798828,60.479000091552734,67.2300033569336,44.40299987792969,52.16699981689453,37.06700134277344,34.99800109863281,38.14799880981445,65.29499816894531,7.730000019073486,14.883999824523926,12.696999549865723,19.891000747680664,6.808000087738037,17.68600082397461,17.0,12.753000259399414,53.987998962402344,60.058998107910156,38.79600143432617,93.43099975585938
969,M,1,6.0,1.0,8.09000015258789,7.769999980926514,12.071000099182129,6.695000171661377,NaN,NaN,NaN,NaN,10.666000366210938,4.544000148773193,6.656000137329102,10.904000282287598,NaN,NaN,NaN,NaN,60.63100051879883,28.149999618530273,59.659000396728516,42.058998107910156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.746000289916992,2.257999897003174,7.798999786376953,3.046999931335449,41.654998779296875,72.86399841308594,102.78299713134766,143.89100646972656,4.853000164031982,1.8029999732971191,3.877000093460083,18.365999221801758,76.52300262451172,96.84100341796875,71.5270004272461,133.76400756835938,NaN,NaN,NaN,NaN,8.720000267028809,8.279000282287598,11.843999862670898,23.400999069213867,55.93600082397461,48.222999572753906,45.79199981689453,39.220001220703125,14.043000221252441,10.645999908447266,13.194999694824219,38.74399948120117,32.652000427246094,67.16500091552734,142.3419952392578,158.09500122070312,29.992000579833984,12.269000053405762,24.256000518798828,53.915000915527344,NaN,NaN,NaN,NaN,12.354000091552734,13.076000213623047,19.167999267578125,62.1619987487793,5.151000022888184,10.748000144958496,20.295000076293945,29.17799949645996,28.628999710083008,32.25400161743164,34.275001525878906,97.30000305175781,0.012000000104308128,2.2699999809265137,0.0,2.7790000438690186,34.06399917602539,27.030000686645508,31.711000442504883,47.4739990234375,122.72699737548828,137.4320068359375,133.7050018310547,242.98399353027344,90.67400360107422,82.76699829101562,105.94599914550781,181.82000732421875,27.68199920654297,23.163000106811523,19.69300079345703,49.43299865722656,19.37700080871582,9.475000381469727,22.82200050354004,18.253000259399414,28.268999099731445,12.288999557495117,14.182000160217285,18.266000747680664,58.62300109863281,14.947999954223633,46.6510009765625,41.827999114990234,40.23899841308594,18.066999435424805,30.261999130249023,44.02899932861328,5.156000137329102,39.68899917602539,7.827000141143799,31.736000061035156,17.812999725341797,10.61400032043457,5.515999794006348,21.650999069213867,32.492000579833984,44.11899948120117,48.082000732421875,86.46199798583984
970,C,1,6.0,6.0,1.7929999828338623,4.931000232696533,8.427000045776367,4.4070000648498535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.30500030517578,48.222999572753906,72.61799621582031,41.05500030517578,0.07599999755620956,12.586000442504883,0.34200000762939453,12.852999687194824,2.36299991607666,11.73900032043457,14.982000350952148,7.793000221252441,8.51099967956543,12.376999855041504,13.15999984741211,11.131999969482422,70.81300354003906,45.18299865722656,102.88500213623047,53.59400177001953,NaN,NaN,NaN,NaN,42.30400085449219,88.56600189208984,79.91600036621094,103.31900024414062,NaN,NaN,NaN,NaN,2.3380000591278076,0.03700000047683716,4.48199987411499,13.312000274658203,48.382999420166016,60.97700119018555,44.70500183105469,66.5530014038086,9.291000366210938,10.432999610900879,16.399999618530273,13.03600025177002,116.61399841308594,66.86799621582031,34.237998962402344,146.1230010986328,16.440000534057617,16.865999221801758,15.718999862670898,39.9640007019043,NaN,NaN,NaN,NaN,10.96500015258789,5.151000022888184,0.050999999046325684,21.566999435424805,6.0920000076293945,4.788000106811523,2.259000062942505,13.152000427246094,67.39199829101562,96.94499969482422,15.819999694824219,148.69400024414062,NaN,NaN,NaN,NaN,38.750999450683594,46.262001037597656,34.03200149536133,27.374000549316406,186.62100219726562,148.00399780273438,181.8209991455078,259.47100830078125,134.4239959716797,128.0780029296875,161.77499389648438,145.1790008544922,15.930999755859375,12.281000137329102,30.565000534057617,19.368999481201172,24.577999114990234,14.468999862670898,16.357999801635742,16.340999603271484,13.03600025177002,26.82200050354004,13.298999786376953,15.003999710083008,66.73999786376953,45.861000061035156,45.19300079345703,71.86100006103516,33.770999908447266,52.5,48.36800003051758,33.9900016784668,7.270999908447266,17.569000244140625,2.450000047683716,7.5980000495910645,27.98200035095215,21.57699966430664,12.303999900817871,13.567000389099121,69.72200012207031,55.069000244140625,40.534000396728516,127.66400146484375
971,M,1,1.0,2.0,1.9019999504089355,8.151000022888184,19.1560001373291,20.57200050354004,2.3980000019073486,6.24399995803833,27.415000915527344,5.140999794006348,3.6579999923706055,8.319999694824219,4.545000076293945,18.222999572753906,NaN,NaN,NaN,NaN,28.260000228881836,37.819000244140625,81.55799865722656,68.0719985961914,2.3580000400543213,6.645999908447266,11.071000099182129,10.435999870300293,NaN,NaN,NaN,NaN,21.774999618530273,6.311999797821045,4.499000072479248,9.529999732971191,76.8489990234375,54.09600067138672,90.15299987792969,47.347999572753906,NaN,NaN,NaN,NaN,67.177001953125,45.97700119018555,76.64700317382812,178.1280059814453,NaN,NaN,NaN,NaN,2.2950000762939453,10.230999946594238,4.9120001792907715,37.922000885009766,43.36399841308594,53.11800003051758,46.46099853515625,96.75700378417969,3.8299999237060547,18.753999710083008,27.365999221801758,39.6349983215332,50.869998931884766,38.48400115966797,106.00499725341797,137.3699951171875,22.55500030517578,8.317000389099121,20.610000610351562,39.86199951171875,NaN,NaN,NaN,NaN,11.987000465393066,4.4730000495910645,9.015999794006348,45.696998596191406,11.338000297546387,0.003000000026077032,2.2730000019073486,21.899999618530273,100.94200134277344,40.93899917602539,40.22800064086914,123.43900299072266,NaN,NaN,NaN,NaN,27.195999145507812,46.180999755859375,52.52799987792969,38.5099983215332,158.96600341796875,159.13699340820312,147.53799438476562,233.5540008544922,142.53799438476562,108.58100128173828,121.55799865722656,239.27999877929688,23.145000457763672,25.131000518798828,42.33300018310547,18.023000717163086,24.44300079345703,14.626999855041504,26.069000244140625,25.110000610351562,36.564998626708984,18.437999725341797,26.020000457763672,24.125,48.5260009765625,16.28499984741211,23.1560001373291,44.50299835205078,37.20100021362305,21.7549991607666,18.43000030517578,47.39799880981445,2.236999988555908,10.602999687194824,4.493000030517578,23.573999404907227,7.543000221252441,15.392999649047852,8.625,19.625,77.07099914550781,46.21200180053711,48.53099822998047,88.24199676513672
972,C,1,1.0,2.0,6.210000038146973,1.7289999723434448,12.718000411987305,8.300000190734863,NaN,NaN,NaN,NaN,12.27400016784668,8.482000350952148,6.423999786376953,9.847999572753906,NaN,NaN,NaN,NaN,37.52299880981445,89.61799621582031,69.15299987792969,61.79899978637695,0.11999999731779099,10.732000350952148,18.47100067138672,14.420000076293945,12.288000106811523,33.321998596191406,27.950000762939453,6.940999984741211,4.617000102996826,14.730999946594238,18.274999618530273,0.12099999934434891,79.4010009765625,103.86699676513672,82.00399780273438,47.180999755859375,2.4509999752044678,22.1299991607666,18.552000045776367,14.880000114440918,48.310001373291016,69.68699645996094,48.612998962402344,194.7530059814453,NaN,NaN,NaN,NaN,2.3989999294281006,5.458000183105469,11.95199966430664,14.756999969482422,48.37799835205078,51.82099914550781,51.50600051879883,113.19499969482422,17.235000610351562,34.584999084472656,6.932000160217285,42.60100173950195,105.45999908447266,68.43599700927734,67.63700103759766,76.15699768066406,62.04499816894531,24.541000366210938,56.92300033569336,32.198001861572266,NaN,NaN,NaN,NaN,20.110000610351562,9.095000267028809,9.873000144958496,37.78200149536133,30.50200080871582,22.17099952697754,20.84000015258789,30.23900032043457,60.597999572753906,18.42300033569336,48.507999420166016,93.36100006103516,NaN,NaN,NaN,NaN,62.24700164794922,50.441001892089844,43.11800003051758,42.54100036621094,175.05599975585938,171.97500610351562,101.00299835205078,196.10000610351562,167.5590057373047,136.80799865722656,111.08499908447266,161.6199951171875,28.777000427246094,26.445999145507812,24.906999588012695,4.341000080108643,38.95399856567383,13.255999565124512,10.418999671936035,9.906000137329102,20.559999465942383,16.67799949645996,17.69300079345703,31.93000030517578,58.77399826049805,44.46699905395508,56.025001525878906,42.150001525878906,48.95399856567383,22.937000274658203,41.49700164794922,27.041000366210938,9.055999755859375,22.083999633789062,7.329999923706055,23.19700050354004,6.703999996185303,26.084999084472656,19.256999969482422,29.19300079345703,41.930999755859375,96.84300231933594,42.349998474121094,75.83300018310547
973,M,1,2.0,2.0,4.396999835968018,12.781000137329102,8.267999649047852,4.494999885559082,NaN,NaN,NaN,NaN,2.385999917984009,8.789999961853027,7.2829999923706055,9.947999954223633,NaN,NaN,NaN,NaN,44.16299819946289,33.23500061035156,43.810001373291016,41.77899932861328,NaN,NaN,NaN,NaN,11.20300006866455,7.948999881744385,1.0980000495910645,2.253999948501587,6.895999908447266,5.992000102996826,5.561999797821045,6.03000020980835,80.22899627685547,38.505001068115234,49.018001556396484,60.60900115966797,NaN,NaN,NaN,NaN,39.14099884033203,66.45700073242188,84.20800018310547,167.43699645996094,NaN,NaN,NaN,NaN,0.13099999725818634,6.314000129699707,16.448999404907227,7.708000183105469,36.54899978637695,61.61800003051758,70.07099914550781,55.590999603271484,4.370999813079834,12.50100040435791,14.263999938964844,19.56399917602539,68.39600372314453,33.74100112915039,92.3290023803711,44.229000091552734,53.70800018310547,16.891000747680664,72.79399871826172,36.222999572753906,NaN,NaN,NaN,NaN,20.392000198364258,0.020999999716877937,22.632999420166016,13.723999977111816,10.449000358581543,0.04699999839067459,20.729000091552734,14.753999710083008,38.117000579833984,68.95600128173828,134.6199951171875,37.76499938964844,NaN,NaN,NaN,NaN,49.426998138427734,27.104999542236328,54.65999984741211,49.45899963378906,173.28700256347656,182.26800537109375,173.41200256347656,241.59100341796875,143.0500030517578,102.41100311279297,83.87100219726562,190.86599731445312,40.566001892089844,26.847000122070312,25.114999771118164,17.823999404907227,25.52899932861328,20.632999420166016,8.652999877929688,17.88800048828125,11.597000122070312,17.985000610351562,12.569000244140625,31.843000411987305,62.564998626708984,69.99199676513672,65.06400299072266,42.70500183105469,47.257999420166016,35.262001037597656,18.426000595092773,46.7760009765625,7.6570000648498535,17.820999145507812,4.2220001220703125,19.861000061035156,10.538000106811523,25.993000030517578,6.72599983215332,24.003999710083008,45.027000427246094,90.40399932861328,53.040000915527344,127.7239990234375
974,C,1,2.0,1.0,9.782999992370605,10.935999870300293,9.128000259399414,13.798999786376953,NaN,NaN,NaN,NaN,7.308000087738037,7.88100004196167,11.381999969482422,3.007999897003174,NaN,NaN,NaN,NaN,11.032999992370605,53.7140007019043,46.52000045776367,45.6150016784668,NaN,NaN,NaN,NaN,0.10000000149011612,4.453999996185303,6.133999824523926,7.559000015258789,0.10400000214576721,8.447999954223633,2.243000030517578,11.081999778747559,36.875,86.13800048828125,36.88999938964844,110.80799865722656,NaN,NaN,NaN,NaN,24.659000396728516,53.069000244140625,46.992000579833984,113.99099731445312,NaN,NaN,NaN,NaN,12.967000007629395,4.306000232696533,8.413999557495117,0.03999999910593033,41.430999755859375,61.643001556396484,64.53600311279297,79.9020004272461,10.446000099182129,6.956999778747559,7.622000217437744,16.937999725341797,83.46299743652344,43.29399871826172,94.74600219726562,215.74400329589844,34.30699920654297,12.741999626159668,25.639999389648438,33.57600021362305,NaN,NaN,NaN,NaN,16.631000518798828,4.395999908447266,3.5490000247955322,29.645000457763672,14.381999969482422,0.5389999747276306,8.362000465393066,21.100000381469727,48.6619987487793,25.80299949645996,49.551998138427734,96.68399810791016,NaN,NaN,NaN,NaN,47.2239990234375,69.35399627685547,36.470001220703125,68.83699798583984,81.08399963378906,207.48500061035156,241.28900146484375,292.3280029296875,128.2570037841797,156.03700256347656,157.3260040283203,191.74600219726562,13.998000144958496,23.336999893188477,27.382999420166016,19.777000427246094,24.476999282836914,6.749000072479248,18.3439998626709,15.857999801635742,20.393999099731445,21.74799919128418,17.510000228881836,14.121999740600586,100.59300231933594,75.14700317382812,59.61399841308594,60.7400016784668,39.13800048828125,61.948001861572266,30.92099952697754,24.082000732421875,13.071999549865723,13.3100004196167,17.68899917602539,25.513999938964844,16.638999938964844,6.255000114440918,11.583000183105469,19.531999588012695,76.96800231933594,89.4209976196289,69.77300262451172,111.96499633789062
975,M,1,7.0,6.0,20.652000427246094,4.340000152587891,6.072000026702881,7.020999908447266,NaN,NaN,NaN,NaN,2.36899995803833,7.059999942779541,9.015000343322754,22.7189998626709,6.543000221252441,11.1850004196167,10.579999923706055,12.458000183105469,27.18000030517578,48.4640007019043,53.08000183105469,66.5989990234375,NaN,NaN,NaN,NaN,4.431000232696533,4.429999828338623,11.914999961853027,11.859000205993652,10.595000267028809,7.318999767303467,9.461999893188477,6.776000022888184,82.30799865722656,56.22200012207031,84.63700103759766,45.9379997253418,NaN,NaN,NaN,NaN,55.9379997253418,84.16999816894531,86.47100067138672,162.95599365234375,NaN,NaN,NaN,NaN,4.61899995803833,17.062999725341797,18.301000595092773,21.822999954223633,67.09400177001953,50.935001373291016,51.891998291015625,80.2760009765625,15.284000396728516,18.531999588012695,22.54199981689453,49.25199890136719,127.06099700927734,60.374000549316406,96.43599700927734,155.2760009765625,35.22100067138672,29.172000885009766,32.0359992980957,91.98100280761719,NaN,NaN,NaN,NaN,24.3439998626709,6.164999961853027,12.37399959564209,55.54100036621094,16.791000366210938,4.498000144958496,4.11899995803833,36.54800033569336,93.38300323486328,69.52300262451172,105.96600341796875,168.2519989013672,4.308000087738037,9.927000045776367,6.9730000495910645,7.7210001945495605,45.16699981689453,37.40999984741211,74.59700012207031,25.197999954223633,133.14599609375,194.63600158691406,204.28500366210938,216.86300659179688,115.13600158691406,149.85000610351562,119.5009994506836,151.072998046875,10.142999649047852,18.614999771118164,17.058000564575195,27.676000595092773,16.249000549316406,15.246999740600586,28.743000030517578,14.229000091552734,25.58300018310547,23.382999420166016,38.18600082397461,25.589000701904297,61.255001068115234,50.904998779296875,60.60100173950195,57.487998962402344,55.60100173950195,15.555999755859375,20.444000244140625,49.75199890136719,24.854999542236328,3.61899995803833,13.069999694824219,20.961000442504883,14.218000411987305,14.482000350952148,13.944000244140625,35.71699905395508,112.97100067138672,34.9900016784668,65.05000305175781,136.0019989013672
976,M,1,5.0,4.0,3.677999973297119,7.63100004196167,6.942999839782715,13.829999923706055,NaN,NaN,NaN,NaN,3.9539999961853027,6.743000030517578,10.177000045776367,17.010000228881836,NaN,NaN,NaN,NaN,63.85200119018555,79.78800201416016,68.4010009765625,51.86800003051758,NaN,NaN,NaN,NaN,6.445000171661377,20.39699935913086,13.612000465393066,27.343000411987305,6.886000156402588,22.216999053955078,12.831999778747559,10.42199993133545,107.4530029296875,171.9770050048828,111.90599822998047,43.250999450683594,8.819000244140625,14.425999641418457,4.243000030517578,7.953999996185303,40.909000396728516,121.9219970703125,113.51599884033203,186.3990020751953,NaN,NaN,NaN,NaN,10.036999702453613,20.368999481201172,17.711000442504883,27.545000076293945,37.8129997253418,57.345001220703125,46.99100112915039,63.60100173950195,17.141000747680664,13.939000129699707,10.350000381469727,15.401000022888184,62.1349983215332,39.992000579833984,91.83399963378906,92.00299835205078,40.37799835205078,30.163999557495117,4.419000148773193,40.81999969482422,NaN,NaN,NaN,NaN,18.791000366210938,10.27400016784668,3.134999990463257,26.893999099731445,20.07900047302246,12.770000457763672,0.02800000086426735,16.06100082397461,14.585000038146973,23.593000411987305,39.72700119018555,143.8979949951172,NaN,NaN,NaN,NaN,42.861000061035156,57.65800094604492,56.87900161743164,20.694000244140625,146.62600708007812,183.656005859375,173.5070037841797,264.385986328125,131.90699768066406,106.79100036621094,91.94100189208984,153.97799682617188,20.881999969482422,32.582000732421875,16.22599983215332,18.238000869750977,45.08599853515625,28.320999145507812,22.295000076293945,28.034000396728516,21.902000427246094,16.632999420166016,16.889999389648438,19.795000076293945,64.26699829101562,38.74700164794922,41.29100036621094,68.8949966430664,32.34299850463867,14.74899959564209,22.466999053955078,34.733001708984375,8.263999938964844,10.265999794006348,6.320000171661377,18.010000228881836,5.959000110626221,17.209999084472656,12.527000427246094,14.619000434875488,49.492000579833984,56.5369987487793,39.56399917602539,103.447998046875
977,M,1,7.0,2.0,2.3570001125335693,5.386000156402588,7.968999862670898,5.758999824523926,NaN,NaN,NaN,NaN,6.328999996185303,2.6080000400543213,12.3100004196167,7.506999969482422,NaN,NaN,NaN,NaN,19.731000900268555,51.270999908447266,42.082000732421875,35.17599868774414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.63100004196167,6.464000225067139,10.539999961853027,18.374000549316406,92.26599884033203,38.79999923706055,51.36000061035156,96.50700378417969,NaN,NaN,NaN,NaN,38.654998779296875,68.91400146484375,127.38099670410156,137.6479949951172,NaN,NaN,NaN,NaN,6.690000057220459,10.40999984741211,10.307999610900879,27.341999053955078,62.334999084472656,56.209999084472656,31.773000717163086,62.28799819946289,4.580999851226807,16.95599937438965,12.519000053405762,48.74300003051758,68.29100036621094,18.558000564575195,54.40700149536133,104.91400146484375,29.14299964904785,25.086999893188477,39.0629997253418,42.558998107910156,NaN,NaN,NaN,NaN,6.830999851226807,7.565000057220459,13.640000343322754,50.215999603271484,10.505999565124512,0.9290000200271606,16.05699920654297,25.4060001373291,38.832000732421875,70.13999938964844,111.99099731445312,60.67599868774414,NaN,NaN,NaN,NaN,76.64399719238281,30.96500015258789,61.308998107910156,39.81800079345703,203.38499450683594,184.36500549316406,177.04100036621094,244.5760040283203,188.41700744628906,126.14900207519531,137.93499755859375,166.1529998779297,24.73200035095215,28.249000549316406,22.197999954223633,25.16200065612793,18.909000396728516,8.418000221252441,14.333999633789062,21.905000686645508,14.267999649047852,22.166000366210938,22.920000076293945,23.3439998626709,47.17499923706055,51.930999755859375,70.94599914550781,57.073001861572266,49.82899856567383,26.878999710083008,26.868000030517578,52.683998107910156,16.47100067138672,10.739999771118164,4.552999973297119,26.709999084472656,12.586000442504883,16.211000442504883,22.43000030517578,11.170000076293945,92.48699951171875,60.606998443603516,55.111000061035156,105.7020034790039
978,M,1,1.0,7.0,6.788000106811523,13.630000114440918,21.02899932861328,7.204999923706055,0.0689999982714653,2.239000082015991,11.293999671936035,8.994000434875488,5.451000213623047,11.196000099182129,8.517000198364258,11.359999656677246,NaN,NaN,NaN,NaN,28.31999969482422,56.95800018310547,84.38999938964844,47.61600112915039,NaN,NaN,NaN,NaN,4.414000034332275,4.228000164031982,44.4119987487793,10.717000007629395,4.2789998054504395,4.4670000076293945,19.058000564575195,9.369999885559082,60.49599838256836,83.26100158691406,88.15599822998047,90.91400146484375,0.09799999743700027,11.088000297546387,6.640999794006348,4.056000232696533,45.444000244140625,70.33699798583984,162.2729949951172,139.38400268554688,0.017000000923871994,0.0,0.18199999630451202,11.732000350952148,6.708000183105469,6.291999816894531,14.758999824523926,11.095999717712402,67.76899719238281,63.58399963378906,32.606998443603516,88.51499938964844,5.560999870300293,10.29800033569336,20.739999771118164,28.167999267578125,47.95600128173828,81.19499969482422,83.13300323486328,147.77000427246094,41.53900146484375,21.642000198364258,30.29800033569336,28.801000595092773,NaN,NaN,NaN,NaN,14.34000015258789,7.244999885559082,25.878000259399414,38.86000061035156,12.33899974822998,4.265999794006348,21.566999435424805,23.5,83.64800262451172,53.16999816894531,97.25299835205078,58.766998291015625,NaN,NaN,NaN,NaN,37.43600082397461,21.402000427246094,18.979999542236328,63.819000244140625,208.4759979248047,181.23300170898438,140.20399475097656,277.7030029296875,142.16299438476562,146.7050018310547,97.43499755859375,168.3699951171875,49.49800109863281,31.618000030517578,18.430999755859375,35.22600173950195,27.14299964904785,25.694000244140625,21.259000778198242,24.83799934387207,14.583000183105469,23.18600082397461,9.638999938964844,30.20599937438965,63.1349983215332,39.92100143432617,45.98400115966797,47.637001037597656,44.80500030517578,24.648000717163086,16.489999771118164,51.10900115966797,18.108999252319336,16.888999938964844,16.150999069213867,15.656000137329102,13.770000457763672,17.986000061035156,14.699999809265137,4.046000003814697,91.38999938964844,133.89599609375,36.4119987487793,103.302001953125
